model_key,hf_id,family,params_b,tuning,tier,item_id,word,target,distractor,conflict_type,relation,prompt_style,condition,neutral_word,probe,mean_logprob_distractor,mean_logprob_target,n_cont_tokens_distractor,n_cont_tokens_target,sum_logprob_distractor,sum_logprob_target,score_sum_logprob,score_mean_logprob
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,46,smooth,rough,sleek,antonym_remapping,synonym,technical_document,neutral,text,main,-17.524694442749023,-6.74344539642334,1,1,-17.524694442749023,-6.74344539642334,10.781249046325684,10.781249046325684
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,46,smooth,rough,sleek,antonym_remapping,synonym,technical_document,neutral,word,main,-16.628684997558594,-6.128685474395752,1,1,-16.628684997558594,-6.128685474395752,10.499999523162842,10.499999523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-6.365364909172058,-12.096056938171387,2,1,-12.730729818344116,-12.096056938171387,0.6346728801727295,-5.730692028999329
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,definition_scope,conflict,,main,-5.685581501573324,-3.911486864089966,2,1,-11.371163003146648,-3.911486864089966,7.459676139056683,1.7740946374833584
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,definition_scope,neutral,group,main,-6.975305199623108,-3.8014845848083496,2,1,-13.950610399246216,-3.8014845848083496,10.149125814437866,3.1738206148147583
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,definition_scope,neutral,link,main,-7.277759671211243,-3.6865692138671875,2,1,-14.555519342422485,-3.6865692138671875,10.868950128555298,3.591190457344055
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,definition_scope,neutral,map,main,-6.787660121917725,-4.012010097503662,2,1,-13.57532024383545,-4.012010097503662,9.563310146331787,2.7756500244140625
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,definition_scope,neutral,mark,main,-7.119586825370789,-3.236624240875244,2,1,-14.239173650741577,-3.236624240875244,11.002549409866333,3.8829625844955444
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,definition_scope,neutral,path,main,-7.436652183532715,-3.7364373207092285,2,1,-14.87330436706543,-3.7364373207092285,11.136867046356201,3.7002148628234863
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,definition_scope,neutral,set,main,-6.249194800853729,-3.619926929473877,2,1,-12.498389601707458,-3.619926929473877,8.878462672233582,2.6292678713798523
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,game_rule,conflict,,main,-5.770869754778687,-0.35344940423965454,2,1,-11.541739509557374,-0.35344940423965454,11.18829010531772,5.417420350539032
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,game_rule,neutral,group,main,-7.499423384666443,-0.5288833379745483,2,1,-14.998846769332886,-0.5288833379745483,14.469963431358337,6.9705400466918945
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,game_rule,neutral,link,main,-7.712515354156494,-0.28797808289527893,2,1,-15.425030708312988,-0.28797808289527893,15.13705262541771,7.424537271261215
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,game_rule,neutral,map,main,-6.77810126543045,-0.35498616099357605,2,1,-13.5562025308609,-0.35498616099357605,13.201216369867325,6.423115104436874
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,game_rule,neutral,mark,main,-7.610494017601013,-0.27950891852378845,2,1,-15.220988035202026,-0.27950891852378845,14.941479116678238,7.330985099077225
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,game_rule,neutral,path,main,-8.412584066390991,-0.6752135753631592,2,1,-16.825168132781982,-0.6752135753631592,16.149954557418823,7.737370491027832
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,game_rule,neutral,set,main,-6.400646910071373,-0.31678617000579834,2,1,-12.801293820142746,-0.31678617000579834,12.484507650136948,6.083860740065575
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,glossary,conflict,,main,-6.148951767012477,-5.124763488769531,2,1,-12.297903534024954,-5.124763488769531,7.173140045255423,1.0241882782429457
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,glossary,neutral,group,main,-7.933590650558472,-5.94840669631958,2,1,-15.867181301116943,-5.94840669631958,9.918774604797363,1.9851839542388916
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,glossary,neutral,link,main,-8.093157291412354,-5.030892372131348,2,1,-16.186314582824707,-5.030892372131348,11.15542221069336,3.062264919281006
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,glossary,neutral,map,main,-7.907361268997192,-5.166351795196533,2,1,-15.814722537994385,-5.166351795196533,10.648370742797852,2.741009473800659
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,glossary,neutral,mark,main,-8.187490463256836,-4.25450325012207,2,1,-16.374980926513672,-4.25450325012207,12.120477676391602,3.9329872131347656
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,glossary,neutral,path,main,-7.801863193511963,-5.117254734039307,2,1,-15.603726387023926,-5.117254734039307,10.48647165298462,2.6846084594726562
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,glossary,neutral,set,main,-7.582778811454773,-4.219158172607422,2,1,-15.165557622909546,-4.219158172607422,10.946399450302124,3.363620638847351
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-4.339680043514818,-3.229604721069336,2,1,-8.679360087029636,-3.229604721069336,5.4497553659603,1.110075322445482
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,technical_document,conflict,,main,-7.457471802830696,-5.570323944091797,2,1,-14.914943605661392,-5.570323944091797,9.344619661569595,1.8871478587388992
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,technical_document,neutral,group,main,-8.628928184509277,-4.400966167449951,2,1,-17.257856369018555,-4.400966167449951,12.856890201568604,4.227962017059326
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,technical_document,neutral,link,main,-9.34451699256897,-4.427464008331299,2,1,-18.68903398513794,-4.427464008331299,14.26156997680664,4.917052984237671
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,technical_document,neutral,map,main,-9.19312047958374,-5.03068733215332,2,1,-18.38624095916748,-5.03068733215332,13.35555362701416,4.16243314743042
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,technical_document,neutral,mark,main,-9.487187623977661,-6.023611068725586,2,1,-18.974375247955322,-6.023611068725586,12.950764179229736,3.463576555252075
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,technical_document,neutral,path,main,-8.603613138198853,-4.050578594207764,2,1,-17.207226276397705,-4.050578594207764,13.156647682189941,4.553034543991089
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,47,dry,wet,arid,antonym_remapping,synonym,technical_document,neutral,set,main,-8.611101865768433,-4.383458614349365,2,1,-17.222203731536865,-4.383458614349365,12.8387451171875,4.227643251419067
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-13.909337043762207,-11.659337043762207,1,1,-13.909337043762207,-11.659337043762207,2.25,2.25
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,definition_scope,conflict,,main,-10.382978439331055,-3.8829782009124756,1,1,-10.382978439331055,-3.8829782009124756,6.500000238418579,6.500000238418579
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,definition_scope,neutral,area,main,-11.485231399536133,-4.235231399536133,1,1,-11.485231399536133,-4.235231399536133,7.25,7.25
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,definition_scope,neutral,cell,main,-11.890756607055664,-3.6407570838928223,1,1,-11.890756607055664,-3.6407570838928223,8.249999523162842,8.249999523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,definition_scope,neutral,page,main,-12.923614501953125,-4.611114978790283,1,1,-12.923614501953125,-4.611114978790283,8.312499523162842,8.312499523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,definition_scope,neutral,place,main,-11.841827392578125,-4.216827869415283,1,1,-11.841827392578125,-4.216827869415283,7.624999523162842,7.624999523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,definition_scope,neutral,step,main,-12.284804344177246,-4.534804344177246,1,1,-12.284804344177246,-4.534804344177246,7.75,7.75
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,definition_scope,neutral,zone,main,-10.215070724487305,-3.840070962905884,1,1,-10.215070724487305,-3.840070962905884,6.374999761581421,6.374999761581421
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,game_rule,conflict,,main,-7.992117881774902,-0.30461764335632324,1,1,-7.992117881774902,-0.30461764335632324,7.687500238418579,7.687500238418579
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,game_rule,neutral,area,main,-7.4793291091918945,-0.7918291091918945,1,1,-7.4793291091918945,-0.7918291091918945,6.6875,6.6875
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,game_rule,neutral,cell,main,-7.993351459503174,-0.805851399898529,1,1,-7.993351459503174,-0.805851399898529,7.187500059604645,7.187500059604645
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,game_rule,neutral,page,main,-6.644172668457031,-0.9566725492477417,1,1,-6.644172668457031,-0.9566725492477417,5.6875001192092896,5.6875001192092896
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,game_rule,neutral,place,main,-8.885391235351562,-1.072891354560852,1,1,-8.885391235351562,-1.072891354560852,7.8124998807907104,7.8124998807907104
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,game_rule,neutral,step,main,-8.982378005981445,-1.1073782444000244,1,1,-8.982378005981445,-1.1073782444000244,7.874999761581421,7.874999761581421
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,game_rule,neutral,zone,main,-7.204085350036621,-0.5165854096412659,1,1,-7.204085350036621,-0.5165854096412659,6.687499940395355,6.687499940395355
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,glossary,conflict,,main,-10.131721496582031,-5.631721496582031,1,1,-10.131721496582031,-5.631721496582031,4.5,4.5
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,glossary,neutral,area,main,-12.28226375579834,-5.782264232635498,1,1,-12.28226375579834,-5.782264232635498,6.499999523162842,6.499999523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,glossary,neutral,cell,main,-12.533859252929688,-5.283859729766846,1,1,-12.533859252929688,-5.283859729766846,7.249999523162842,7.249999523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,glossary,neutral,page,main,-13.179059982299805,-5.991560459136963,1,1,-13.179059982299805,-5.991560459136963,7.187499523162842,7.187499523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,glossary,neutral,place,main,-12.130561828613281,-6.068061828613281,1,1,-12.130561828613281,-6.068061828613281,6.0625,6.0625
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,glossary,neutral,step,main,-13.431024551391602,-6.056024551391602,1,1,-13.431024551391602,-6.056024551391602,7.375,7.375
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,glossary,neutral,zone,main,-12.421086311340332,-6.04608678817749,1,1,-12.421086311340332,-6.04608678817749,6.374999523162842,6.374999523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-6.271228790283203,-3.458728551864624,1,1,-6.271228790283203,-3.458728551864624,2.812500238418579,2.812500238418579
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,technical_document,conflict,,main,-12.135101318359375,-5.510101318359375,1,1,-12.135101318359375,-5.510101318359375,6.625,6.625
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,technical_document,neutral,area,main,-12.340319633483887,-4.527820110321045,1,1,-12.340319633483887,-4.527820110321045,7.812499523162842,7.812499523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,technical_document,neutral,cell,main,-12.466108322143555,-4.903608322143555,1,1,-12.466108322143555,-4.903608322143555,7.5625,7.5625
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,technical_document,neutral,page,main,-13.00955581665039,-5.384555339813232,1,1,-13.00955581665039,-5.384555339813232,7.625000476837158,7.625000476837158
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,technical_document,neutral,place,main,-13.300004959106445,-6.1125054359436035,1,1,-13.300004959106445,-6.1125054359436035,7.187499523162842,7.187499523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,technical_document,neutral,step,main,-12.635309219360352,-4.635309219360352,1,1,-12.635309219360352,-4.635309219360352,8.0,8.0
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,technical_document,neutral,zone,main,-12.209839820861816,-4.772340297698975,1,1,-12.209839820861816,-4.772340297698975,7.437499523162842,7.437499523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-15.408556938171387,-11.658556938171387,1,1,-15.408556938171387,-11.658556938171387,3.75,3.75
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,definition_scope,conflict,,main,-13.157780647277832,-3.470280170440674,1,1,-13.157780647277832,-3.470280170440674,9.687500476837158,9.687500476837158
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,definition_scope,neutral,column,main,-15.073742866516113,-3.636242389678955,1,1,-15.073742866516113,-3.636242389678955,11.437500476837158,11.437500476837158
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,definition_scope,neutral,frame,main,-14.230452537536621,-4.167952537536621,1,1,-14.230452537536621,-4.167952537536621,10.0625,10.0625
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,definition_scope,neutral,image,main,-14.820154190063477,-4.007654190063477,1,1,-14.820154190063477,-4.007654190063477,10.8125,10.8125
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,definition_scope,neutral,row,main,-13.33413028717041,-3.39663028717041,1,1,-13.33413028717041,-3.39663028717041,9.9375,9.9375
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,definition_scope,neutral,scene,main,-14.108163833618164,-4.295663833618164,1,1,-14.108163833618164,-4.295663833618164,9.8125,9.8125
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,definition_scope,neutral,view,main,-13.877970695495605,-4.315470218658447,1,1,-13.877970695495605,-4.315470218658447,9.562500476837158,9.562500476837158
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,game_rule,conflict,,main,-13.836507797241211,-0.14900824427604675,1,1,-13.836507797241211,-0.14900824427604675,13.687499552965164,13.687499552965164
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,game_rule,neutral,column,main,-13.48615550994873,-0.7361555695533752,1,1,-13.48615550994873,-0.7361555695533752,12.749999940395355,12.749999940395355
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,game_rule,neutral,frame,main,-13.324710845947266,-0.2934603691101074,1,1,-13.324710845947266,-0.2934603691101074,13.031250476837158,13.031250476837158
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,game_rule,neutral,image,main,-14.429715156555176,-0.36721518635749817,1,1,-14.429715156555176,-0.36721518635749817,14.062499970197678,14.062499970197678
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,game_rule,neutral,row,main,-13.090741157531738,-0.4032411277294159,1,1,-13.090741157531738,-0.4032411277294159,12.687500029802322,12.687500029802322
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,game_rule,neutral,scene,main,-14.438191413879395,-0.2506909668445587,1,1,-14.438191413879395,-0.2506909668445587,14.187500447034836,14.187500447034836
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,game_rule,neutral,view,main,-15.22203540802002,-0.44078508019447327,1,1,-15.22203540802002,-0.44078508019447327,14.781250327825546,14.781250327825546
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,conflict,,main,-12.85284423828125,-5.10284423828125,1,1,-12.85284423828125,-5.10284423828125,7.75,7.75
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,neutral,column,main,-13.81004810333252,-4.5600481033325195,1,1,-13.81004810333252,-4.5600481033325195,9.25,9.25
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,neutral,frame,main,-13.312090873718262,-4.3745903968811035,1,1,-13.312090873718262,-4.3745903968811035,8.937500476837158,8.937500476837158
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,neutral,image,main,-14.4502592086792,-4.450259208679199,1,1,-14.4502592086792,-4.450259208679199,10.0,10.0
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,neutral,row,main,-13.655298233032227,-4.405298233032227,1,1,-13.655298233032227,-4.405298233032227,9.25,9.25
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,neutral,scene,main,-13.482008934020996,-4.669508934020996,1,1,-13.482008934020996,-4.669508934020996,8.8125,8.8125
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,neutral,view,main,-13.306219100952148,-4.93121862411499,1,1,-13.306219100952148,-4.93121862411499,8.375000476837158,8.375000476837158
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-11.287434577941895,-2.9749348163604736,1,1,-11.287434577941895,-2.9749348163604736,8.312499761581421,8.312499761581421
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,conflict,,main,-14.429877281188965,-4.867377281188965,1,1,-14.429877281188965,-4.867377281188965,9.5625,9.5625
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,column,main,-15.794747352600098,-5.0447468757629395,1,1,-15.794747352600098,-5.0447468757629395,10.750000476837158,10.750000476837158
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,frame,main,-14.614285469055176,-4.301785469055176,1,1,-14.614285469055176,-4.301785469055176,10.3125,10.3125
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,image,main,-15.117456436157227,-4.554956912994385,1,1,-15.117456436157227,-4.554956912994385,10.562499523162842,10.562499523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,row,main,-14.719468116760254,-4.406968593597412,1,1,-14.719468116760254,-4.406968593597412,10.312499523162842,10.312499523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,scene,main,-14.686963081359863,-4.499463081359863,1,1,-14.686963081359863,-4.499463081359863,10.1875,10.1875
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,neutral,view,main,-15.425032615661621,-5.425033092498779,1,1,-15.425032615661621,-5.425033092498779,9.999999523162842,9.999999523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-11.909337043762207,-10.721837043762207,1,1,-11.909337043762207,-10.721837043762207,1.1875,1.1875
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,conflict,,main,-11.88553237915039,-4.323032379150391,1,1,-11.88553237915039,-4.323032379150391,7.5625,7.5625
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,item,main,-14.713805198669434,-4.213805198669434,1,1,-14.713805198669434,-4.213805198669434,10.5,10.5
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,label,main,-14.217599868774414,-3.592599391937256,1,1,-14.217599868774414,-3.592599391937256,10.625000476837158,10.625000476837158
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,marker,main,-14.446365356445312,-4.071365833282471,1,1,-14.446365356445312,-4.071365833282471,10.374999523162842,10.374999523162842
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,object,main,-14.363642692565918,-3.863642454147339,1,1,-14.363642692565918,-3.863642454147339,10.500000238418579,10.500000238418579
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,neutral,symbol,main,-14.237686157226562,-4.0501861572265625,1,1,-14.237686157226562,-4.0501861572265625,10.1875,10.1875
