model_key,hf_id,family,params_b,tuning,tier,item_id,word,target,distractor,conflict_type,relation,prompt_style,score_mode,conflict_score,neutral_mean,neutral_std,stroop_effect,answer_prior_target_minus_distractor_sum,lexical_target_minus_distractor_sum,answer_prior_target_minus_distractor_mean,lexical_target_minus_distractor_mean,lexical_distractor_advantage_sum,lexical_distractor_advantage_mean,word_zipf,target_zipf,distractor_zipf,target_minus_distractor_zipf,word_n_tokens,target_n_tokens,distractor_n_tokens,target_minus_distractor_tokens,is_single_token_pair
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,glossary,mean_logprob,4.5,6.791666348775228,0.547246871942843,2.2916663487752276,2.25,2.812500238418579,2.25,2.812500238418579,-2.812500238418579,-2.812500238418579,4.54,4.74,3.62,1.12,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,technical_document,sum_logprob,6.625,7.604166507720947,0.2841289182150155,0.9791665077209473,2.25,2.812500238418579,2.25,2.812500238418579,-2.812500238418579,-2.812500238418579,4.54,4.74,3.62,1.12,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,48,wet,dry,damp,antonym_remapping,synonym,technical_document,mean_logprob,6.625,7.604166507720947,0.2841289182150155,0.9791665077209473,2.25,2.812500238418579,2.25,2.812500238418579,-2.812500238418579,-2.812500238418579,4.54,4.74,3.62,1.12,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,definition_scope,sum_logprob,9.687500476837158,10.270833492279053,0.7100470083641456,0.5833330154418945,3.75,8.312499761581421,3.75,8.312499761581421,-8.312499761581421,-8.312499761581421,5.48,4.9,3.76,1.1400000000000006,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,definition_scope,mean_logprob,9.687500476837158,10.270833492279053,0.7100470083641456,0.5833330154418945,3.75,8.312499761581421,3.75,8.312499761581421,-8.312499761581421,-8.312499761581421,5.48,4.9,3.76,1.1400000000000006,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,game_rule,sum_logprob,13.687499552965164,13.583333532015482,0.8753720380264718,-0.10416602094968219,3.75,8.312499761581421,3.75,8.312499761581421,-8.312499761581421,-8.312499761581421,5.48,4.9,3.76,1.1400000000000006,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,game_rule,mean_logprob,13.687499552965164,13.583333532015482,0.8753720380264718,-0.10416602094968219,3.75,8.312499761581421,3.75,8.312499761581421,-8.312499761581421,-8.312499761581421,5.48,4.9,3.76,1.1400000000000006,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,sum_logprob,7.75,9.104166825612387,0.5458172732701659,1.3541668256123867,3.75,8.312499761581421,3.75,8.312499761581421,-8.312499761581421,-8.312499761581421,5.48,4.9,3.76,1.1400000000000006,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,glossary,mean_logprob,7.75,9.104166825612387,0.5458172732701659,1.3541668256123867,3.75,8.312499761581421,3.75,8.312499761581421,-8.312499761581421,-8.312499761581421,5.48,4.9,3.76,1.1400000000000006,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,sum_logprob,9.5625,10.354166507720947,0.2671222153412588,0.7916665077209473,3.75,8.312499761581421,3.75,8.312499761581421,-8.312499761581421,-8.312499761581421,5.48,4.9,3.76,1.1400000000000006,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,49,open,closed,unlocked,antonym_remapping,synonym,technical_document,mean_logprob,9.5625,10.354166507720947,0.2671222153412588,0.7916665077209473,3.75,8.312499761581421,3.75,8.312499761581421,-8.312499761581421,-8.312499761581421,5.48,4.9,3.76,1.1400000000000006,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,sum_logprob,7.5625,10.322916706403097,0.3172555850390432,2.760416706403097,1.1875,7.250000476837158,1.1875,7.250000476837158,-7.250000476837158,-7.250000476837158,4.9,5.48,4.78,0.7000000000000002,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,definition_scope,mean_logprob,7.5625,10.322916706403097,0.3172555850390432,2.760416706403097,1.1875,7.250000476837158,1.1875,7.250000476837158,-7.250000476837158,-7.250000476837158,4.9,5.48,4.78,0.7000000000000002,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,game_rule,sum_logprob,9.375000178813934,12.250000024835268,0.6324554672415298,2.8749998460213337,1.1875,7.250000476837158,1.1875,7.250000476837158,-7.250000476837158,-7.250000476837158,4.9,5.48,4.78,0.7000000000000002,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,game_rule,mean_logprob,9.375000178813934,12.250000024835268,0.6324554672415298,2.8749998460213337,1.1875,7.250000476837158,1.1875,7.250000476837158,-7.250000476837158,-7.250000476837158,4.9,5.48,4.78,0.7000000000000002,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,glossary,sum_logprob,6.500000476837158,9.1875,0.3377312080189857,2.687499523162842,1.1875,7.250000476837158,1.1875,7.250000476837158,-7.250000476837158,-7.250000476837158,4.9,5.48,4.78,0.7000000000000002,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,glossary,mean_logprob,6.500000476837158,9.1875,0.3377312080189857,2.687499523162842,1.1875,7.250000476837158,1.1875,7.250000476837158,-7.250000476837158,-7.250000476837158,4.9,5.48,4.78,0.7000000000000002,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,technical_document,sum_logprob,9.625,10.53125,0.33012779810136095,0.90625,1.1875,7.250000476837158,1.1875,7.250000476837158,-7.250000476837158,-7.250000476837158,4.9,5.48,4.78,0.7000000000000002,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,50,closed,open,shut,antonym_remapping,synonym,technical_document,mean_logprob,9.625,10.53125,0.33012779810136095,0.90625,1.1875,7.250000476837158,1.1875,7.250000476837158,-7.250000476837158,-7.250000476837158,4.9,5.48,4.78,0.7000000000000002,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,definition_scope,sum_logprob,7.000000238418579,6.770833333333333,0.48840709234492413,-0.22916690508524606,-1.6875,-0.5625,-1.6875,-0.5625,0.5625,0.5625,5.45,4.12,5.37,-1.25,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,definition_scope,mean_logprob,7.000000238418579,6.770833333333333,0.48840709234492413,-0.22916690508524606,-1.6875,-0.5625,-1.6875,-0.5625,0.5625,0.5625,5.45,4.12,5.37,-1.25,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,game_rule,sum_logprob,11.625000238418579,12.776041696468988,0.7203562166936077,1.1510414580504094,-1.6875,-0.5625,-1.6875,-0.5625,0.5625,0.5625,5.45,4.12,5.37,-1.25,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,game_rule,mean_logprob,11.625000238418579,12.776041696468988,0.7203562166936077,1.1510414580504094,-1.6875,-0.5625,-1.6875,-0.5625,0.5625,0.5625,5.45,4.12,5.37,-1.25,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,glossary,sum_logprob,5.374999523162842,3.03124992052714,1.1171600471805057,-2.3437496026357016,-1.6875,-0.5625,-1.6875,-0.5625,0.5625,0.5625,5.45,4.12,5.37,-1.25,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,glossary,mean_logprob,5.374999523162842,3.03124992052714,1.1171600471805057,-2.3437496026357016,-1.6875,-0.5625,-1.6875,-0.5625,0.5625,0.5625,5.45,4.12,5.37,-1.25,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,technical_document,sum_logprob,8.937500476837158,7.427083412806193,0.37378279711125406,-1.5104170640309649,-1.6875,-0.5625,-1.6875,-0.5625,0.5625,0.5625,5.45,4.12,5.37,-1.25,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,51,kind,cruel,nice,antonym_remapping,synonym,technical_document,mean_logprob,8.937500476837158,7.427083412806193,0.37378279711125406,-1.5104170640309649,-1.6875,-0.5625,-1.6875,-0.5625,0.5625,0.5625,5.45,4.12,5.37,-1.25,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,definition_scope,sum_logprob,5.0625,6.635416507720947,0.40584923955209656,1.5729165077209473,-0.625,-1.1875,-0.625,-1.1875,1.1875,1.1875,4.12,5.45,5.53,-0.08000000000000007,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,definition_scope,mean_logprob,5.0625,6.635416507720947,0.40584923955209656,1.5729165077209473,-0.625,-1.1875,-0.625,-1.1875,1.1875,1.1875,4.12,5.45,5.53,-0.08000000000000007,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,game_rule,sum_logprob,7.437499701976776,7.208333263794581,1.1171018334202647,-0.22916643818219473,-0.625,-1.1875,-0.625,-1.1875,1.1875,1.1875,4.12,5.45,5.53,-0.08000000000000007,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,game_rule,mean_logprob,7.437499701976776,7.208333263794581,1.1171018334202647,-0.22916643818219473,-0.625,-1.1875,-0.625,-1.1875,1.1875,1.1875,4.12,5.45,5.53,-0.08000000000000007,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,glossary,sum_logprob,3.374999523162842,5.145833412806193,0.6029443203380598,1.7708338896433515,-0.625,-1.1875,-0.625,-1.1875,1.1875,1.1875,4.12,5.45,5.53,-0.08000000000000007,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,glossary,mean_logprob,3.374999523162842,5.145833412806193,0.6029443203380598,1.7708338896433515,-0.625,-1.1875,-0.625,-1.1875,1.1875,1.1875,4.12,5.45,5.53,-0.08000000000000007,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,technical_document,sum_logprob,6.25,6.572916666666667,0.7617995416555897,0.32291666666666696,-0.625,-1.1875,-0.625,-1.1875,1.1875,1.1875,4.12,5.45,5.53,-0.08000000000000007,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,52,cruel,kind,mean,antonym_remapping,synonym,technical_document,mean_logprob,6.25,6.572916666666667,0.7617995416555897,0.32291666666666696,-0.625,-1.1875,-0.625,-1.1875,1.1875,1.1875,4.12,5.45,5.53,-0.08000000000000007,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,definition_scope,sum_logprob,4.535788290202618,5.577822379767895,0.45686096364995343,1.042034089565277,-2.198130249977112,-1.4196637868881226,5.6052133440971375,2.2918177247047424,1.4196637868881226,-2.2918177247047424,4.33,3.42,4.26,-0.8399999999999999,1,2,1,1,False
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,definition_scope,mean_logprob,6.733124610036612,7.372653728971879,0.4220050336820653,0.6395291189352674,-2.198130249977112,-1.4196637868881226,5.6052133440971375,2.2918177247047424,1.4196637868881226,-2.2918177247047424,4.33,3.42,4.26,-0.8399999999999999,1,2,1,1,False
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,game_rule,sum_logprob,7.12374979944434,7.827971891577666,0.31093007938546535,0.7042220921333255,-2.198130249977112,-1.4196637868881226,5.6052133440971375,2.2918177247047424,1.4196637868881226,-2.2918177247047424,4.33,3.42,4.26,-0.8399999999999999,1,2,1,1,False
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,game_rule,mean_logprob,7.5565445755491965,8.109581130750788,0.2827674075093142,0.5530365552015919,-2.198130249977112,-1.4196637868881226,5.6052133440971375,2.2918177247047424,1.4196637868881226,-2.2918177247047424,4.33,3.42,4.26,-0.8399999999999999,1,2,1,1,False
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,glossary,sum_logprob,1.6690568774938583,2.8401160277426243,0.4179859208375891,1.171059150248766,-2.198130249977112,-1.4196637868881226,5.6052133440971375,2.2918177247047424,1.4196637868881226,-2.2918177247047424,4.33,3.42,4.26,-0.8399999999999999,1,2,1,1,False
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,glossary,mean_logprob,4.9008274003863335,6.088193815822403,0.2611214818889269,1.1873664154360695,-2.198130249977112,-1.4196637868881226,5.6052133440971375,2.2918177247047424,1.4196637868881226,-2.2918177247047424,4.33,3.42,4.26,-0.8399999999999999,1,2,1,1,False
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,technical_document,sum_logprob,4.615145325660706,6.0898746481786175,0.2221070096938383,1.474729322517912,-2.198130249977112,-1.4196637868881226,5.6052133440971375,2.2918177247047424,1.4196637868881226,-2.2918177247047424,4.33,3.42,4.26,-0.8399999999999999,1,2,1,1,False
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,53,brave,cowardly,bold,antonym_remapping,synonym,technical_document,mean_logprob,7.381006062030792,8.42807860330989,0.27225372545483645,1.047072541279098,-2.198130249977112,-1.4196637868881226,5.6052133440971375,2.2918177247047424,1.4196637868881226,-2.2918177247047424,4.33,3.42,4.26,-0.8399999999999999,1,2,1,1,False
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,54,calm,anxious,peaceful,antonym_remapping,synonym,definition_scope,sum_logprob,4.750000476837158,7.614583253860474,0.6255206434984867,2.8645827770233154,-1.09375,-5.0,-1.09375,-5.0,5.0,5.0,4.54,4.09,4.28,-0.1900000000000004,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,54,calm,anxious,peaceful,antonym_remapping,synonym,definition_scope,mean_logprob,4.750000476837158,7.614583253860474,0.6255206434984867,2.8645827770233154,-1.09375,-5.0,-1.09375,-5.0,5.0,5.0,4.54,4.09,4.28,-0.1900000000000004,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,54,calm,anxious,peaceful,antonym_remapping,synonym,game_rule,sum_logprob,10.437500298023224,12.380208435157934,0.35156812226266376,1.9427081371347104,-1.09375,-5.0,-1.09375,-5.0,5.0,5.0,4.54,4.09,4.28,-0.1900000000000004,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,54,calm,anxious,peaceful,antonym_remapping,synonym,game_rule,mean_logprob,10.437500298023224,12.380208435157934,0.35156812226266376,1.9427081371347104,-1.09375,-5.0,-1.09375,-5.0,5.0,5.0,4.54,4.09,4.28,-0.1900000000000004,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,54,calm,anxious,peaceful,antonym_remapping,synonym,glossary,sum_logprob,1.6875,5.562499920527141,0.4126892782656137,3.8749999205271406,-1.09375,-5.0,-1.09375,-5.0,5.0,5.0,4.54,4.09,4.28,-0.1900000000000004,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,54,calm,anxious,peaceful,antonym_remapping,synonym,glossary,mean_logprob,1.6875,5.562499920527141,0.4126892782656137,3.8749999205271406,-1.09375,-5.0,-1.09375,-5.0,5.0,5.0,4.54,4.09,4.28,-0.1900000000000004,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,54,calm,anxious,peaceful,antonym_remapping,synonym,technical_document,sum_logprob,5.1875,7.375,0.18957188610128875,2.1875,-1.09375,-5.0,-1.09375,-5.0,5.0,5.0,4.54,4.09,4.28,-0.1900000000000004,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,54,calm,anxious,peaceful,antonym_remapping,synonym,technical_document,mean_logprob,5.1875,7.375,0.18957188610128875,2.1875,-1.09375,-5.0,-1.09375,-5.0,5.0,5.0,4.54,4.09,4.28,-0.1900000000000004,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,55,anxious,calm,nervous,antonym_remapping,synonym,definition_scope,sum_logprob,6.0,7.5520832141240435,0.7658905314915624,1.5520832141240435,-0.4375,-2.625,-0.4375,-2.625,2.625,2.625,4.09,4.54,4.42,0.1200000000000001,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,55,anxious,calm,nervous,antonym_remapping,synonym,definition_scope,mean_logprob,6.0,7.5520832141240435,0.7658905314915624,1.5520832141240435,-0.4375,-2.625,-0.4375,-2.625,2.625,2.625,4.09,4.54,4.42,0.1200000000000001,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,55,anxious,calm,nervous,antonym_remapping,synonym,game_rule,sum_logprob,9.68750011920929,10.177083402872086,0.5539862388477319,0.489583283662796,-0.4375,-2.625,-0.4375,-2.625,2.625,2.625,4.09,4.54,4.42,0.1200000000000001,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,55,anxious,calm,nervous,antonym_remapping,synonym,game_rule,mean_logprob,9.68750011920929,10.177083402872086,0.5539862388477319,0.489583283662796,-0.4375,-2.625,-0.4375,-2.625,2.625,2.625,4.09,4.54,4.42,0.1200000000000001,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,55,anxious,calm,nervous,antonym_remapping,synonym,glossary,sum_logprob,4.125000476837158,6.708333253860474,0.6796908119092687,2.5833327770233154,-0.4375,-2.625,-0.4375,-2.625,2.625,2.625,4.09,4.54,4.42,0.1200000000000001,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,55,anxious,calm,nervous,antonym_remapping,synonym,glossary,mean_logprob,4.125000476837158,6.708333253860474,0.6796908119092687,2.5833327770233154,-0.4375,-2.625,-0.4375,-2.625,2.625,2.625,4.09,4.54,4.42,0.1200000000000001,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,55,anxious,calm,nervous,antonym_remapping,synonym,technical_document,sum_logprob,9.375000476837158,9.864583333333334,0.26930666057404606,0.4895828564961757,-0.4375,-2.625,-0.4375,-2.625,2.625,2.625,4.09,4.54,4.42,0.1200000000000001,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,55,anxious,calm,nervous,antonym_remapping,synonym,technical_document,mean_logprob,9.375000476837158,9.864583333333334,0.26930666057404606,0.4895828564961757,-0.4375,-2.625,-0.4375,-2.625,2.625,2.625,4.09,4.54,4.42,0.1200000000000001,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,56,honest,dishonest,truthful,antonym_remapping,synonym,definition_scope,sum_logprob,4.9375,5.468749761581421,0.6333809877546366,0.5312497615814209,2.140625,-0.375,2.140625,-0.375,0.375,0.375,4.73,3.52,3.42,0.10000000000000009,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,56,honest,dishonest,truthful,antonym_remapping,synonym,definition_scope,mean_logprob,4.9375,5.468749761581421,0.6333809877546366,0.5312497615814209,2.140625,-0.375,2.140625,-0.375,0.375,0.375,4.73,3.52,3.42,0.10000000000000009,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,56,honest,dishonest,truthful,antonym_remapping,synonym,game_rule,sum_logprob,8.750000238418579,9.35416671137015,1.080123450079565,0.6041664729515706,2.140625,-0.375,2.140625,-0.375,0.375,0.375,4.73,3.52,3.42,0.10000000000000009,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,56,honest,dishonest,truthful,antonym_remapping,synonym,game_rule,mean_logprob,8.750000238418579,9.35416671137015,1.080123450079565,0.6041664729515706,2.140625,-0.375,2.140625,-0.375,0.375,0.375,4.73,3.52,3.42,0.10000000000000009,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,56,honest,dishonest,truthful,antonym_remapping,synonym,glossary,sum_logprob,3.9375,5.166666587193807,0.6295666562120976,1.2291665871938067,2.140625,-0.375,2.140625,-0.375,0.375,0.375,4.73,3.52,3.42,0.10000000000000009,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,56,honest,dishonest,truthful,antonym_remapping,synonym,glossary,mean_logprob,3.9375,5.166666587193807,0.6295666562120976,1.2291665871938067,2.140625,-0.375,2.140625,-0.375,0.375,0.375,4.73,3.52,3.42,0.10000000000000009,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,56,honest,dishonest,truthful,antonym_remapping,synonym,technical_document,sum_logprob,5.812500476837158,6.1770830154418945,0.13356106304346055,0.36458253860473633,2.140625,-0.375,2.140625,-0.375,0.375,0.375,4.73,3.52,3.42,0.10000000000000009,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,56,honest,dishonest,truthful,antonym_remapping,synonym,technical_document,mean_logprob,5.812500476837158,6.1770830154418945,0.13356106304346055,0.36458253860473633,2.140625,-0.375,2.140625,-0.375,0.375,0.375,4.73,3.52,3.42,0.10000000000000009,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,57,polite,rude,courteous,antonym_remapping,synonym,definition_scope,sum_logprob,5.437499761581421,6.614583373069763,0.449681488758796,1.1770836114883423,5.371092796325684,0.3125,5.371092796325684,0.3125,-0.3125,-0.3125,3.92,4.25,3.2,1.0499999999999998,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,57,polite,rude,courteous,antonym_remapping,synonym,definition_scope,mean_logprob,5.437499761581421,6.614583373069763,0.449681488758796,1.1770836114883423,5.371092796325684,0.3125,5.371092796325684,0.3125,-0.3125,-0.3125,3.92,4.25,3.2,1.0499999999999998,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,57,polite,rude,courteous,antonym_remapping,synonym,game_rule,sum_logprob,8.562500059604645,9.437500059604645,0.6459005675903228,0.875,5.371092796325684,0.3125,5.371092796325684,0.3125,-0.3125,-0.3125,3.92,4.25,3.2,1.0499999999999998,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,57,polite,rude,courteous,antonym_remapping,synonym,game_rule,mean_logprob,8.562500059604645,9.437500059604645,0.6459005675903228,0.875,5.371092796325684,0.3125,5.371092796325684,0.3125,-0.3125,-0.3125,3.92,4.25,3.2,1.0499999999999998,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,57,polite,rude,courteous,antonym_remapping,synonym,glossary,sum_logprob,3.062500476837158,4.927083253860474,0.41536275530421396,1.8645827770233154,5.371092796325684,0.3125,5.371092796325684,0.3125,-0.3125,-0.3125,3.92,4.25,3.2,1.0499999999999998,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,57,polite,rude,courteous,antonym_remapping,synonym,glossary,mean_logprob,3.062500476837158,4.927083253860474,0.41536275530421396,1.8645827770233154,5.371092796325684,0.3125,5.371092796325684,0.3125,-0.3125,-0.3125,3.92,4.25,3.2,1.0499999999999998,1,1,1,0,True
qwen25_15b_base,Qwen/Qwen2.5-1.5B,Qwen,1.5,base,anchor_1b2b,57,polite,rude,courteous,antonym_remapping,synonym,technical_document,sum_logprob,6.249999523162842,8.177083412806192,0.3941299134570117,1.9270838896433506,5.371092796325684,0.3125,5.371092796325684,0.3125,-0.3125,-0.3125,3.92,4.25,3.2,1.0499999999999998,1,1,1,0,True
