model_key,hf_id,family,params_b,tuning,tier,item_id,word,target,distractor,conflict_type,relation,prompt_style,condition,neutral_word,probe,mean_logprob_distractor,mean_logprob_target,n_cont_tokens_distractor,n_cont_tokens_target,sum_logprob_distractor,sum_logprob_target,score_sum_logprob,score_mean_logprob
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,definition_scope,neutral,value,main,-19.22327995300293,-11.74671745300293,1,1,-19.22327995300293,-11.74671745300293,7.4765625,7.4765625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,game_rule,conflict,,main,-17.056886672973633,-18.244386672973633,1,1,-17.056886672973633,-18.244386672973633,-1.1875,-1.1875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,game_rule,neutral,file,main,-26.42718505859375,-24.25140380859375,1,1,-26.42718505859375,-24.25140380859375,2.17578125,2.17578125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,game_rule,neutral,key,main,-27.32570457458496,-25.07179832458496,1,1,-27.32570457458496,-25.07179832458496,2.25390625,2.25390625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,game_rule,neutral,node,main,-25.158544540405273,-23.236669540405273,1,1,-25.158544540405273,-23.236669540405273,1.921875,1.921875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,game_rule,neutral,part,main,-30.230314254760742,-26.716642379760742,1,1,-30.230314254760742,-26.716642379760742,3.513671875,3.513671875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,game_rule,neutral,piece,main,-27.1960506439209,-23.1449031829834,1,1,-27.1960506439209,-23.1449031829834,4.0511474609375,4.0511474609375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,game_rule,neutral,value,main,-28.53496551513672,-23.97246551513672,1,1,-28.53496551513672,-23.97246551513672,4.5625,4.5625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,glossary,conflict,,main,-12.168213844299316,-8.980713844299316,1,1,-12.168213844299316,-8.980713844299316,3.1875,3.1875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,glossary,neutral,file,main,-17.590593338012695,-10.871843338012695,1,1,-17.590593338012695,-10.871843338012695,6.71875,6.71875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,glossary,neutral,key,main,-19.79871940612793,-11.25184440612793,1,1,-19.79871940612793,-11.25184440612793,8.546875,8.546875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,glossary,neutral,node,main,-16.056434631347656,-7.9001851081848145,1,1,-16.056434631347656,-7.9001851081848145,8.156249523162842,8.156249523162842
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,glossary,neutral,part,main,-17.921428680419922,-9.530803680419922,1,1,-17.921428680419922,-9.530803680419922,8.390625,8.390625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,glossary,neutral,piece,main,-15.88337516784668,-8.19587516784668,1,1,-15.88337516784668,-8.19587516784668,7.6875,7.6875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,glossary,neutral,value,main,-20.46283721923828,-11.150337219238281,1,1,-20.46283721923828,-11.150337219238281,9.3125,9.3125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-10.894919395446777,-9.926169395446777,1,1,-10.894919395446777,-9.926169395446777,0.96875,0.96875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,technical_document,conflict,,main,-14.046035766601562,-10.483535766601562,1,1,-14.046035766601562,-10.483535766601562,3.5625,3.5625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,technical_document,neutral,file,main,-18.217594146728516,-11.061344146728516,1,1,-18.217594146728516,-11.061344146728516,7.15625,7.15625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,technical_document,neutral,key,main,-19.090587615966797,-12.465587615966797,1,1,-19.090587615966797,-12.465587615966797,6.625,6.625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,technical_document,neutral,node,main,-16.40167236328125,-10.432921409606934,1,1,-16.40167236328125,-10.432921409606934,5.968750953674316,5.968750953674316
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,technical_document,neutral,part,main,-18.297046661376953,-11.937670707702637,1,1,-18.297046661376953,-11.937670707702637,6.359375953674316,6.359375953674316
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,technical_document,neutral,piece,main,-18.198200225830078,-12.057575225830078,1,1,-18.198200225830078,-12.057575225830078,6.140625,6.140625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,24,loud,quiet,noisy,antonym_remapping,synonym,technical_document,neutral,value,main,-21.457433700561523,-13.92618465423584,1,1,-21.457433700561523,-13.92618465423584,7.531249046325684,7.531249046325684
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-26.47269630432129,-25.91019630432129,1,1,-26.47269630432129,-25.91019630432129,0.5625,0.5625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,definition_scope,conflict,,main,-9.576343536376953,-10.607593536376953,1,1,-9.576343536376953,-10.607593536376953,-1.03125,-1.03125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,definition_scope,neutral,form,main,-12.826066970825195,-11.701066970825195,1,1,-12.826066970825195,-11.701066970825195,1.125,1.125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,definition_scope,neutral,index,main,-14.316976547241211,-16.94978904724121,1,1,-14.316976547241211,-16.94978904724121,-2.6328125,-2.6328125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,definition_scope,neutral,line,main,-11.450481414794922,-11.981731414794922,1,1,-11.450481414794922,-11.981731414794922,-0.53125,-0.53125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,definition_scope,neutral,number,main,-13.15377426147461,-14.45064926147461,1,1,-13.15377426147461,-14.45064926147461,-1.296875,-1.296875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,definition_scope,neutral,phrase,main,-13.625866889953613,-15.844616889953613,1,1,-13.625866889953613,-15.844616889953613,-2.21875,-2.21875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,definition_scope,neutral,signal,main,-12.672362327575684,-13.250487327575684,1,1,-12.672362327575684,-13.250487327575684,-0.578125,-0.578125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,game_rule,conflict,,main,-16.576814651489258,-15.639315605163574,1,1,-16.576814651489258,-15.639315605163574,0.9374990463256836,0.9374990463256836
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,game_rule,neutral,form,main,-25.313426971435547,-23.204051971435547,1,1,-25.313426971435547,-23.204051971435547,2.109375,2.109375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,game_rule,neutral,index,main,-25.413864135742188,-23.429489135742188,1,1,-25.413864135742188,-23.429489135742188,1.984375,1.984375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,game_rule,neutral,line,main,-23.445499420166016,-21.539249420166016,1,1,-23.445499420166016,-21.539249420166016,1.90625,1.90625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,game_rule,neutral,number,main,-23.530187606811523,-23.077062606811523,1,1,-23.530187606811523,-23.077062606811523,0.453125,0.453125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,game_rule,neutral,phrase,main,-24.16888999938965,-22.23138999938965,1,1,-24.16888999938965,-22.23138999938965,1.9375,1.9375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,game_rule,neutral,signal,main,-21.200223922729492,-19.950223922729492,1,1,-21.200223922729492,-19.950223922729492,1.25,1.25
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,glossary,conflict,,main,-10.8043851852417,-6.929384708404541,1,1,-10.8043851852417,-6.929384708404541,3.875000476837158,3.875000476837158
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,glossary,neutral,form,main,-10.886062622070312,-8.229812622070312,1,1,-10.886062622070312,-8.229812622070312,2.65625,2.65625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,glossary,neutral,index,main,-13.351679801940918,-7.726679801940918,1,1,-13.351679801940918,-7.726679801940918,5.625,5.625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,glossary,neutral,line,main,-10.544650077819824,-7.325899600982666,1,1,-10.544650077819824,-7.325899600982666,3.218750476837158,3.218750476837158
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,glossary,neutral,number,main,-10.833276748657227,-7.864526748657227,1,1,-10.833276748657227,-7.864526748657227,2.96875,2.96875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,glossary,neutral,phrase,main,-13.241602897644043,-12.710352897644043,1,1,-13.241602897644043,-12.710352897644043,0.53125,0.53125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,glossary,neutral,signal,main,-13.454176902770996,-10.672926902770996,1,1,-13.454176902770996,-10.672926902770996,2.78125,2.78125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-7.720858097076416,-10.783357620239258,1,1,-7.720858097076416,-10.783357620239258,-3.062499523162842,-3.062499523162842
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,technical_document,conflict,,main,-10.375448226928711,-12.594198226928711,1,1,-10.375448226928711,-12.594198226928711,-2.21875,-2.21875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,technical_document,neutral,form,main,-12.076247215270996,-13.638747215270996,1,1,-12.076247215270996,-13.638747215270996,-1.5625,-1.5625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,technical_document,neutral,index,main,-11.511381149291992,-11.261381149291992,1,1,-11.511381149291992,-11.261381149291992,0.25,0.25
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,technical_document,neutral,line,main,-10.745630264282227,-8.245630264282227,1,1,-10.745630264282227,-8.245630264282227,2.5,2.5
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,technical_document,neutral,number,main,-11.86385726928711,-11.48885726928711,1,1,-11.86385726928711,-11.48885726928711,0.375,0.375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,technical_document,neutral,phrase,main,-13.037083625793457,-12.724583625793457,1,1,-13.037083625793457,-12.724583625793457,0.3125,0.3125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,25,quiet,loud,silent,antonym_remapping,synonym,technical_document,neutral,signal,main,-14.496940612792969,-13.371940612792969,1,1,-14.496940612792969,-13.371940612792969,1.125,1.125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-26.157732009887695,-30.782732009887695,1,1,-26.157732009887695,-30.782732009887695,-4.625,-4.625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,definition_scope,conflict,,main,-10.522995948791504,-11.804245948791504,1,1,-10.522995948791504,-11.804245948791504,-1.28125,-1.28125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,definition_scope,neutral,box,main,-11.930782318115234,-11.993282318115234,1,1,-11.930782318115234,-11.993282318115234,-0.0625,-0.0625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,definition_scope,neutral,letter,main,-10.140669822692871,-12.406294822692871,1,1,-10.140669822692871,-12.406294822692871,-2.265625,-2.265625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,definition_scope,neutral,rule,main,-10.452678680419922,-12.202678680419922,1,1,-10.452678680419922,-12.202678680419922,-1.75,-1.75
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,definition_scope,neutral,shape,main,-11.427448272705078,-11.739948272705078,1,1,-11.427448272705078,-11.739948272705078,-0.3125,-0.3125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,definition_scope,neutral,text,main,-10.244240760803223,-12.166115760803223,1,1,-10.244240760803223,-12.166115760803223,-1.921875,-1.921875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,definition_scope,neutral,word,main,-10.596330642700195,-12.096330642700195,1,1,-10.596330642700195,-12.096330642700195,-1.5,-1.5
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,game_rule,conflict,,main,-18.04621124267578,-17.92121124267578,1,1,-18.04621124267578,-17.92121124267578,0.125,0.125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,game_rule,neutral,box,main,-24.15299415588379,-23.13736915588379,1,1,-24.15299415588379,-23.13736915588379,1.015625,1.015625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,game_rule,neutral,letter,main,-25.527576446533203,-26.429920196533203,1,1,-25.527576446533203,-26.429920196533203,-0.90234375,-0.90234375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,game_rule,neutral,rule,main,-25.54253578186035,-24.48784828186035,1,1,-25.54253578186035,-24.48784828186035,1.0546875,1.0546875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,game_rule,neutral,shape,main,-26.069032669067383,-24.783876419067383,1,1,-26.069032669067383,-24.783876419067383,1.28515625,1.28515625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,game_rule,neutral,text,main,-24.358285903930664,-26.542856216430664,1,1,-24.358285903930664,-26.542856216430664,-2.1845703125,-2.1845703125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,game_rule,neutral,word,main,-24.790815353393555,-25.829877853393555,1,1,-24.790815353393555,-25.829877853393555,-1.0390625,-1.0390625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,glossary,conflict,,main,-14.082305908203125,-7.301055431365967,1,1,-14.082305908203125,-7.301055431365967,6.781250476837158,6.781250476837158
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,glossary,neutral,box,main,-15.697854995727539,-6.260354995727539,1,1,-15.697854995727539,-6.260354995727539,9.4375,9.4375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,glossary,neutral,letter,main,-11.945201873779297,-6.320201873779297,1,1,-11.945201873779297,-6.320201873779297,5.625,5.625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,glossary,neutral,rule,main,-13.025673866271973,-5.900673866271973,1,1,-13.025673866271973,-5.900673866271973,7.125,7.125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,glossary,neutral,shape,main,-14.09339714050293,-5.99964714050293,1,1,-14.09339714050293,-5.99964714050293,8.09375,8.09375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,glossary,neutral,text,main,-12.139930725097656,-4.2649312019348145,1,1,-12.139930725097656,-4.2649312019348145,7.874999523162842,7.874999523162842
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,glossary,neutral,word,main,-13.301764488220215,-4.645514488220215,1,1,-13.301764488220215,-4.645514488220215,8.65625,8.65625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-10.995356559753418,-13.932856559753418,1,1,-10.995356559753418,-13.932856559753418,-2.9375,-2.9375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,technical_document,conflict,,main,-11.748897552490234,-11.217647552490234,1,1,-11.748897552490234,-11.217647552490234,0.53125,0.53125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,technical_document,neutral,box,main,-17.667879104614258,-10.574129104614258,1,1,-17.667879104614258,-10.574129104614258,7.09375,7.09375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,technical_document,neutral,letter,main,-13.798683166503906,-10.486183166503906,1,1,-13.798683166503906,-10.486183166503906,3.3125,3.3125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,technical_document,neutral,rule,main,-13.02310562133789,-10.61685562133789,1,1,-13.02310562133789,-10.61685562133789,2.40625,2.40625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,technical_document,neutral,shape,main,-17.460851669311523,-11.11710262298584,1,1,-17.460851669311523,-11.11710262298584,6.343749046325684,6.343749046325684
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,technical_document,neutral,text,main,-11.52148723602295,-7.708987236022949,1,1,-11.52148723602295,-7.708987236022949,3.8125,3.8125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,26,clear,confusing,plain,antonym_remapping,synonym,technical_document,neutral,word,main,-16.740550994873047,-10.928051948547363,1,1,-16.740550994873047,-10.928051948547363,5.812499046325684,5.812499046325684
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-31.41019630432129,-24.28519630432129,1,1,-31.41019630432129,-24.28519630432129,7.125,7.125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,definition_scope,conflict,,main,-13.259398460388184,-10.009398460388184,1,1,-13.259398460388184,-10.009398460388184,3.25,3.25
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,definition_scope,neutral,group,main,-14.65351676940918,-10.84101676940918,1,1,-14.65351676940918,-10.84101676940918,3.8125,3.8125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,definition_scope,neutral,link,main,-13.939798355102539,-11.080423355102539,1,1,-13.939798355102539,-11.080423355102539,2.859375,2.859375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,definition_scope,neutral,map,main,-13.967412948608398,-10.654912948608398,1,1,-13.967412948608398,-10.654912948608398,3.3125,3.3125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,definition_scope,neutral,mark,main,-13.805946350097656,-10.399696350097656,1,1,-13.805946350097656,-10.399696350097656,3.40625,3.40625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,definition_scope,neutral,path,main,-13.90984058380127,-10.40984058380127,1,1,-13.90984058380127,-10.40984058380127,3.5,3.5
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,definition_scope,neutral,set,main,-13.296393394470215,-10.249518394470215,1,1,-13.296393394470215,-10.249518394470215,3.046875,3.046875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,game_rule,conflict,,main,-16.62997817993164,-15.87997817993164,1,1,-16.62997817993164,-15.87997817993164,0.75,0.75
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,game_rule,neutral,group,main,-23.414180755615234,-18.242305755615234,1,1,-23.414180755615234,-18.242305755615234,5.171875,5.171875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,game_rule,neutral,link,main,-19.3372859954834,-16.1185359954834,1,1,-19.3372859954834,-16.1185359954834,3.21875,3.21875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,game_rule,neutral,map,main,-24.16273307800293,-19.06898307800293,1,1,-24.16273307800293,-19.06898307800293,5.09375,5.09375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,game_rule,neutral,mark,main,-24.820436477661133,-20.726686477661133,1,1,-24.820436477661133,-20.726686477661133,4.09375,4.09375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,game_rule,neutral,path,main,-27.375568389892578,-22.719318389892578,1,1,-27.375568389892578,-22.719318389892578,4.65625,4.65625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,game_rule,neutral,set,main,-22.261428833007812,-18.230178833007812,1,1,-22.261428833007812,-18.230178833007812,4.03125,4.03125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,glossary,conflict,,main,-12.704383850097656,-6.2668843269348145,1,1,-12.704383850097656,-6.2668843269348145,6.437499523162842,6.437499523162842
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,glossary,neutral,group,main,-14.795652389526367,-10.295652389526367,1,1,-14.795652389526367,-10.295652389526367,4.5,4.5
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,glossary,neutral,link,main,-11.87345027923584,-7.779699802398682,1,1,-11.87345027923584,-7.779699802398682,4.093750476837158,4.093750476837158
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,glossary,neutral,map,main,-14.958770751953125,-10.146270751953125,1,1,-14.958770751953125,-10.146270751953125,4.8125,4.8125
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,glossary,neutral,mark,main,-12.019855499267578,-6.957355976104736,1,1,-12.019855499267578,-6.957355976104736,5.062499523162842,5.062499523162842
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,glossary,neutral,path,main,-12.137712478637695,-6.575212478637695,1,1,-12.137712478637695,-6.575212478637695,5.5625,5.5625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,glossary,neutral,set,main,-13.636250495910645,-9.480000495910645,1,1,-13.636250495910645,-9.480000495910645,4.15625,4.15625
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-14.176036834716797,-13.988536834716797,1,1,-14.176036834716797,-13.988536834716797,0.1875,0.1875
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,technical_document,conflict,,main,-13.410039901733398,-8.035039901733398,1,1,-13.410039901733398,-8.035039901733398,5.375,5.375
gemma2_9b_base,google/gemma-2-9b,Gemma,9.0,base,large_7b9b,27,confusing,clear,unclear,antonym_remapping,synonym,technical_document,neutral,group,main,-14.033122062683105,-8.908122062683105,1,1,-14.033122062683105,-8.908122062683105,5.125,5.125
